Landing Page,Month of Year,Sessions,New Users,Bounces,Pageviews,Avg. Session Duration,Transactions
/product/country1/region2/resort8/skew1,201707,"1,149",414,501,"4,883",0:04:12,2
/product/country1/region2/resort8/skew1,201708,"1,458",578,686,"4,957",0:02:58,0
/product/country1/region2/resort8/skew2,201703,934,336,511,"3,204",0:03:48,2
/product/country1/region2/resort8/skew2,201704,978,326,501,"3,873",0:04:29,3
/product/country1/region2/resort8/skew2,201705,"1,000",378,559,"3,240",0:02:57,2
/product/country1/region2/resort8/skew2,201701,"1,034",366,474,"4,870",0:05:25,5
/product/country1/region2/resort8/skew2,201708,"1,183",414,Null,"5,513",Null,2
/product/country1/region2/resort8/skew2,201706,"1,610",617,636,"6,617",0:03:26,3
/product/country1/region2/resort8/skew2,201707,"1,914",661,623,"8,422",0:03:41,2
/product/country1/region2/resort9/skew1,201706,807,380,538,"1,929",0:02:19,1
/product/country1/region2/resort9/skew1,201705,885,421,598,"2,159",0:01:57,2
/product/country1/region2/resort9/skew1,201708,959,455,658,"2,004",0:01:25,0
/product/country1/region2/resort9/skew1,201707,"1,244",573,814,"2,961",0:01:36,2
/product/country1/region2/resort9/skew2,201710,"2,775","1,081","1,025","13,681",0:04:16,6
/product/country1/region2/resort9/skew2,201703,"4,600","1,694","1,952","22,402",0:04:42,14
/product/country1/region2/resort9/skew2,201709,"4,729","1,881","1,871","23,172",0:04:29,11
/product/country1/region2/resort9/skew2,201702,"5,659","1,893","2,523","25,522",0:04:38,19
/product/country1/region2/resort9/skew2,201704,"6,667","2,813","2,738","29,068",0:04:04,11
/product/country1/region2/resort9/skew2,201705,"6,728","2,554","2,811","29,940",0:04:21,11
/product/country1/region2/resort9/skew2,201708,"7,038","2,925","2,592","31,882",0:03:46,9
/product/country1/region2/resort9/skew2,201707,"7,250","2,932","2,788","34,728",0:04:18,20
/product/country1/region2/resort9/skew2,201706,"8,101","3,202","2,858","37,022",0:03:57,10
/product/country1/region2/resort9/skew2,201701,"9,957",Null,"4,073","52,673",0:05:29,51
/product/country1/region2/resort9/skew3,201701,853,398,274,"3,932",0:03:57,6
/product/country1/region3/resort1/skew1,201706,866,402,332,"3,135",0:03:06,0
/product/country1/region3/resort2/skew1,201706,872,313,267,"4,517",0:04:28,2
/product/country1/region3/resort2/skew1,201707,923,340,279,"4,347",0:03:53,6
/product/country1/region3/resort2/skew2,201707,813,349,294,"3,138",0:03:03,0
/product/country1/region3/resort2/skew2,201705,877,356,355,"3,604",0:03:36,0
/product/country1/region3/resort2/skew2,201706,945,346,327,"3,875",0:03:14,0
/product/country1/region3/resort3/skew1,201707,931,346,284,"4,311",0:03:44,1
/product/country1/region3/resort4/skew1,201708,853,369,357,"3,284",0:03:01,1
/product/country1/region3/resort4/skew1,201705,958,413,388,"4,014",0:03:29,0
/product/country1/region3/resort4/skew1,201707,"1,010",442,379,"3,909",0:03:09,0
/product/country1/region3/resort4/skew1,201706,"1,203",537,441,"4,776",0:03:06,0
/product/country1/region3/resort4/skew2,201707,993,409,302,"4,061",0:02:32,1
/product/country1/region3/resort4/skew2,201705,"1,069",455,344,"4,607",0:03:04,0
/product/country1/region3/resort4/skew2,201708,"1,634",617,363,"7,402",0:02:45,1
/product/country1/region3/resort4/skew2,201706,"4,640","2,364","1,467","18,978",0:02:49,2
/product/country10/region1/resort1/area1/skew1,201708,"1,601",619,385,"7,124",0:03:45,0
/product/country10/region1/resort1/area1/skew1,201707,"1,657",591,357,"7,490",0:03:39,1
/product/country10/region1/resort1/area2/skew1,201707,799,245,317,"3,651",0:05:10,6
/product/country10/region1/resort1/area2/skew1,201706,"1,466",527,552,"5,336",0:03:09,0
/product/country10/region1/resort1/area3/skew1,201710,"1,639",804,552,"7,310",0:03:40,4
/product/country10/region1/resort1/area3/skew1,201702,"2,487","1,255","1,111","9,749",0:03:32,12
/product/country10/region1/resort1/area3/skew1,201709,"2,773","1,406","1,325","10,232",0:02:51,7
/product/country10/region1/resort1/area3/skew1,201703,"2,852","1,637","1,321","10,296",0:02:55,5
/product/country10/region1/resort1/area3/skew1,201701,"4,158","1,985","1,620","18,212",0:03:49,10
/product/country10/region1/resort1/area3/skew1,201708,"4,445","2,016","1,968","16,580",0:02:48,12
/product/country10/region1/resort1/area3/skew1,201705,"4,490","2,055","2,191","17,780",0:03:42,23
/product/country10/region1/resort1/area3/skew1,201707,"5,214","2,410","2,476","19,135",0:03:02,14
/product/country10/region1/resort1/area3/skew1,201704,"5,619","2,233","2,926","20,790",0:03:14,26
/product/country10/region1/resort1/area3/skew1,201706,"9,395","2,474","3,182","53,833",0:04:57,27
/product/country10/region1/resort1/area3/skew2,201703,808,373,294,"3,208",0:03:02,3
/product/country10/region1/resort1/area3/skew2,201710,934,591,376,"3,334",0:02:42,2
/product/country10/region1/resort1/area3/skew2,201709,"1,106",569,534,"3,694",0:02:50,1
/product/country10/region1/resort1/area3/skew2,201701,"1,294",573,475,"5,357",0:03:55,4
/product/country10/region1/resort1/area3/skew2,201706,"1,417",674,713,"4,761",0:02:48,6
/product/country10/region1/resort1/area3/skew2,201708,"1,449",653,762,"4,521",0:02:21,6
/product/country10/region1/resort1/area3/skew2,201704,"1,469",757,808,"5,156",0:03:02,9
/product/country10/region1/resort1/area3/skew2,201707,"1,636",776,780,"5,742",0:03:00,5
/product/country10/region1/resort1/area3/skew2,201705,"1,745",767,789,"7,486",0:04:01,19
/product/country10/region1/resort1/area3/skew3,201708,"1,285",535,360,"4,870",0:02:39,0
/product/country10/region1/resort1/area3/skew3,201705,"1,287",506,457,"4,427",0:02:26,0
/product/country10/region1/resort1/area3/skew3,201706,"1,688",681,671,"5,756",0:02:24,0
/product/country10/region1/resort1/area3/skew3,201707,"3,286","1,449","1,041","11,797",0:02:37,2
/product/country10/region1/resort1/area4/skew1,201705,880,415,334,"3,221",0:03:30,0
/product/country10/region1/resort1/area4/skew1,201706,883,402,291,"3,488",0:03:56,2
/product/country10/region1/resort1/area4/skew1,201703,900,389,282,"3,474",0:04:04,1
/product/country10/region1/resort1/area4/skew1,201701,926,489,278,"3,639",0:04:36,1
/product/country10/region1/resort1/area4/skew1,201708,"1,029",522,384,"3,859",0:03:25,1
/product/country10/region1/resort1/area4/skew1,201707,"1,123",528,396,"4,088",0:03:37,1
/product/country10/region10/resort1/skew1,201701,"1,782",858,593,"8,090",0:03:47,6
/product/country10/region10/resort2/skew1,201710,831,445,149,"3,781",0:03:29,0
/product/country10/region10/resort2/skew1,201709,"1,341",702,224,Null,0:04:01,0
/product/country10/region10/resort2/skew1,201703,"1,519",745,345,"7,534",0:04:15,5
/product/country10/region10/resort2/skew1,201708,"1,559",812,319,"7,047",0:03:19,0
/product/country10/region10/resort2/skew1,201706,"1,562",759,345,"6,639",0:03:31,1
/product/country10/region10/resort2/skew1,201707,"1,606",757,317,"7,275",0:03:40,0
/product/country10/region10/resort2/skew1,201704,"1,649",794,333,"8,525",0:04:50,2
/product/country10/region10/resort2/skew1,201702,"1,725",873,447,"7,832",0:03:48,1
/product/country10/region10/resort2/skew1,201705,"1,799",863,379,"7,934",0:03:57,0
/product/country10/region10/resort2/skew1,201701,"3,125","1,663",842,"13,563",0:03:48,6
/product/country10/region10/resort3/skew1,201701,827,296,291,"3,763",0:04:22,2
/product/country10/region10/resort3/skew1,201702,980,349,342,"4,087",0:03:11,3
/product/country10/region10/skew1,201708,803,369,283,"2,899",0:03:15,0
/product/country10/region10/skew1,201709,817,385,271,"3,023",0:03:42,0
/product/country10/region10/skew1,201707,824,385,309,"2,917",0:03:08,0
/product/country10/region10/skew1,201701,946,434,290,"3,822",0:03:44,3
/product/country10/region11/resort1/skew1,201703,"1,515",784,844,"4,151",0:01:25,0
/product/country10/region12/resort1/skew1,201707,792,284,348,"3,097",0:03:18,0
/product/country10/region12/resort1/skew1,201708,924,332,416,"3,539",0:03:05,2
/product/country10/region12/resort2/skew1,201703,"1,082",445,349,"5,269",0:04:41,2
/product/country10/region12/resort2/skew1,201704,"1,208",515,398,"6,040",0:04:56,3
/product/country10/region12/resort2/skew1,201702,"1,291",507,364,"6,584",0:04:52,4
/product/country10/region12/resort2/skew1,201705,"1,354",530,406,"6,838",0:04:39,6
/product/country10/region12/resort2/skew1,201710,"1,511",608,350,"8,144",0:04:36,5
/product/country10/region12/resort2/skew1,201706,"1,569",527,414,"8,049",0:05:06,6
/product/country10/region12/resort2/skew1,201707,"1,637",636,500,"8,038",0:04:38,1
/product/country10/region12/resort2/skew1,201701,"1,823",761,495,"9,534",0:05:10,5
/product/country10/region12/resort2/skew1,201708,"1,911",697,519,"9,364",0:04:21,9
/product/country10/region12/resort2/skew1,201709,"2,147",763,441,"13,011",0:05:00,9
/product/country10/region12/resort3/skew1,201705,790,329,235,"3,824",0:03:57,2
/product/country10/region12/resort3/skew1,201707,886,340,265,"4,403",0:04:27,4
/product/country10/region12/resort3/skew1,201702,993,382,331,"4,528",0:04:18,8
/product/country10/region12/resort3/skew1,201701,996,386,303,"4,880",0:05:07,9
/product/country10/region12/resort3/skew1,201703,"1,012",401,357,"4,584",0:03:52,5
/product/country10/region12/resort3/skew1,201708,"1,013",422,267,"4,741",0:04:02,4
/product/country10/region12/resort4/skew1,201707,799,258,391,"3,012",0:03:23,1
/product/country10/region13/resort1/skew1,201701,923,380,192,"4,624",0:05:35,2
/product/country10/region13/resort1/skew2,201708,"1,356",541,378,"4,868",0:02:48,0
/product/country10/region13/resort1/skew2,201707,"2,756","1,217","1,084","8,709",0:02:04,0
/product/country10/region13/resort2/skew1,201710,"1,028",424,263,"4,174",0:03:00,2
/product/country10/region13/resort2/skew1,201707,"2,009",885,523,"8,337",0:03:05,3
/product/country10/region13/resort3/skew1,201701,896,389,210,"4,686",0:05:32,3
/product/country10/region13/resort3/skew1,201704,965,405,300,"4,343",0:05:14,3
/product/country10/region13/resort3/skew1,201707,974,416,293,"4,334",0:04:03,0
/product/country10/region13/resort3/skew1,201706,"1,018",406,287,"4,581",0:04:30,0
/product/country10/region13/resort3/skew1,201705,"1,036",433,299,"5,128",0:05:14,2
/product/country10/region13/resort3/skew2,201701,909,353,293,"4,200",0:04:47,2
/product/country10/region13/resort3/skew3,201709,813,391,241,"3,138",0:03:48,0
/product/country10/region13/resort3/skew3,201702,873,393,249,"3,518",0:04:19,2
/product/country10/region13/resort3/skew3,201704,"1,008",406,293,"3,851",0:04:07,0
/product/country10/region13/resort3/skew3,201705,"1,016",458,310,"3,830",0:03:56,0
/product/country10/region13/resort3/skew3,201703,"1,032",456,326,"4,004",0:04:17,1
/product/country10/region13/resort3/skew3,201708,"1,088",555,349,"4,091",0:03:33,2
/product/country10/region13/resort3/skew3,201706,"1,146",477,333,"4,229",0:03:41,0
/product/country10/region13/resort3/skew3,201701,"1,329",574,378,"5,356",0:04:30,3
/product/country10/region13/resort3/skew3,201707,"1,528",700,477,"5,409",0:03:12,2
/product/country10/region13/resort3/skew4,201702,951,343,323,"4,774",0:05:24,1
/product/country10/region13/resort3/skew4,201709,"1,092",424,375,"5,591",0:04:55,9
/product/country10/region13/resort3/skew4,201703,"1,145",503,403,"5,656",0:04:53,4
/product/country10/region13/resort3/skew4,201708,"1,457",552,Null,"7,139",0:04:19,4
/product/country10/region13/resort3/skew4,201704,"1,459",606,541,"6,741",0:04:34,8
/product/country10/region13/resort3/skew4,201701,"1,902",689,669,"9,225",0:05:32,9
/product/country10/region13/resort3/skew4,201705,"2,128",850,824,"9,278",0:04:23,4
/product/country10/region13/resort3/skew4,201706,"2,177",877,947,"8,229",0:03:44,5
/product/country10/region13/resort3/skew4,201707,"2,375",931,934,"9,856",0:03:58,8
/product/country10/region13/resort4/skew1,201709,"1,013",419,245,"4,609",0:02:58,0
/product/country10/region14/skew1,201710,"1,287",550,612,"4,891",0:03:00,0
/product/country10/region14/skew1,201704,"1,300",473,518,"6,097",0:04:12,0
/product/country10/region14/skew1,201709,"1,376",542,513,"5,972",0:03:38,0
/product/country10/region14/skew1,201703,"1,452",524,608,"5,779",0:03:32,2
/product/country10/region14/skew1,201705,"1,578",543,603,"6,817",0:03:52,3
/product/country10/region14/skew1,201708,"1,670",652,748,"6,764",0:03:05,2
/product/country10/region14/skew1,201706,"1,679",589,630,"7,153",0:03:38,0
/product/country10/region14/skew1,201702,"1,703",518,694,"7,050",0:03:54,0
/product/country10/region14/skew1,201707,"2,021",839,804,"8,347",0:03:17,0
/product/country10/region14/skew1,201701,"2,777",846,"1,137","13,163",0:04:33,5
/product/country10/region15/resort1/skew1,201703,831,231,412,"3,374",0:04:34,7
/product/country10/region15/resort1/skew1,201701,863,252,409,"3,443",0:04:40,10
/product/country10/region15/resort1/skew1,201708,"1,020",296,378,"4,172",0:03:00,2
/product/country10/region15/resort1/skew1,201702,"1,028",299,457,"4,441",0:05:12,14
/product/country10/region15/resort2/skew1,201708,"1,206",417,402,"4,233",0:02:20,0
/product/country10/region15/resort2/skew1,201709,"1,802",719,593,"6,289",0:02:10,0
/product/country10/region15/resort3/skew1,201710,840,449,270,"3,041",0:03:26,0
/product/country10/region15/resort3/skew1,201708,912,422,243,"3,694",0:03:58,1
/product/country10/region15/resort3/skew1,201707,"1,003",427,253,"4,233",0:04:05,2
/product/country10/region15/resort3/skew1,201701,"1,127",572,375,"3,945",0:03:35,1
/product/country10/region15/resort3/skew2,201703,849,373,213,"4,075",0:04:04,2
/product/country10/region15/resort3/skew2,201710,899,414,180,"4,369",0:04:07,3
/product/country10/region15/resort3/skew2,201708,982,425,231,"4,596",0:04:13,2
/product/country10/region15/resort3/skew2,201709,"1,002",460,212,"4,699",0:03:52,2
/product/country10/region15/resort3/skew2,201701,"1,304",633,369,"5,607",0:03:52,5
/product/country10/region15/resort3/skew3,201708,"3,121","1,558","1,062","10,611",0:02:09,0
/product/country10/region15/resort3/skew4,201704,918,387,325,"4,168",0:04:38,4
/product/country10/region15/resort3/skew4,201706,951,416,333,"4,032",0:04:03,1
/product/country10/region15/resort3/skew4,201703,965,366,323,"4,304",0:04:26,6
/product/country10/region15/resort3/skew4,201702,"1,045",396,337,"4,546",0:04:02,3
/product/country10/region15/resort3/skew4,201705,"1,048",432,376,"4,747",0:04:27,5
/product/country10/region15/resort3/skew4,201709,"1,105",464,413,"4,354",0:03:16,3
/product/country10/region15/resort3/skew4,201707,"1,155",500,456,"4,759",0:03:46,2
/product/country10/region15/resort3/skew4,201710,"1,209",558,478,"4,727",0:03:11,5
/product/country10/region15/resort3/skew4,201708,"1,228",522,483,"4,900",0:03:41,1
/product/country10/region15/resort3/skew4,201701,"1,668",612,545,"7,306",0:04:26,7
/product/country10/region15/resort3/skew5,201703,"1,169",525,308,"4,898",0:04:22,2
/product/country10/region15/resort3/skew5,201710,"1,232",624,380,"4,558",0:03:17,0
/product/country10/region15/resort3/skew5,201709,"1,233",594,302,"4,994",0:03:48,2
/product/country10/region15/resort3/skew5,201705,"1,299",606,380,"5,261",0:03:50,1
/product/country10/region15/resort3/skew5,201706,"1,367",633,364,"5,523",0:03:55,0
/product/country10/region15/resort3/skew5,201702,"1,398",605,352,"5,676",0:04:07,2
/product/country10/region15/resort3/skew5,201704,"1,404",625,357,"5,504",0:03:54,0
/product/country10/region15/resort3/skew5,201708,"1,667",775,418,"7,051",0:03:47,2
/product/country10/region15/resort3/skew5,201701,"2,026",981,539,"8,165",0:04:02,1
/product/country10/region15/resort3/skew6,201701,917,333,238,"4,264",0:05:04,2
/product/country10/region15/resort3/skew7,201701,882,281,460,"3,061",0:03:42,5
/product/country10/region15/resort3/skew8,201701,871,395,215,"3,867",0:04:24,1
/product/country10/region15/resort3/skew9,201702,796,288,218,"3,797",0:04:52,1
/product/country10/region15/resort3/skew9,201703,806,306,272,"4,022",0:04:46,3
/product/country10/region15/resort3/skew9,201706,929,328,237,"4,691",0:04:35,3
/product/country10/region15/resort3/skew9,201707,979,358,258,"4,934",0:04:49,2
/product/country10/region15/resort3/skew9,201704,"1,134",402,268,"6,362",0:05:12,2
/product/country10/region15/resort3/skew9,201701,"1,961",695,556,"10,746",0:05:47,6
/product/country10/region15/resort4/skew1,201704,902,408,493,"3,238",0:03:35,8
/product/country10/region15/resort4/skew1,201702,"1,020",434,524,"3,499",0:03:28,6
/product/country10/region15/resort4/skew1,201701,"1,103",458,535,"4,103",0:03:48,3
/product/country10/region15/resort5/skew1,201704,814,281,377,"3,313",0:04:22,5
/product/country10/region15/resort5/skew1,201706,934,288,487,"3,278",0:03:36,7
/product/country10/region15/resort5/skew1,201703,949,303,448,"3,910",0:04:20,11
/product/country10/region15/resort5/skew1,201705,962,305,475,"3,858",0:03:51,4
/product/country10/region15/resort5/skew1,201709,991,377,413,"3,696",0:03:40,5
/product/country10/region15/resort5/skew1,201702,"1,057",342,471,"4,334",0:04:21,15
/product/country10/region15/resort5/skew1,201707,"1,173",384,513,"5,020",0:04:29,15
/product/country10/region15/resort5/skew1,201708,"1,198",425,527,"4,732",0:03:41,8
/product/country10/region15/resort5/skew1,201701,"1,692",617,715,"7,293",0:05:04,13
/product/country10/region15/resort5/skew2,201709,836,315,308,"3,210",0:02:55,1
/product/country10/region15/resort5/skew3,201708,"1,006",464,315,"4,024",0:03:34,1
/product/country10/region15/resort5/skew3,201701,"1,469",743,470,"5,847",0:03:37,1
/product/country10/region15/resort6/skew1,201707,816,273,273,"3,558",0:03:37,1
/product/country10/region15/resort6/skew1,201708,"1,035",358,311,"4,388",0:03:23,1
/product/country10/region15/resort6/skew1,201705,"1,197",477,394,"5,099",0:03:03,0
/product/country10/region15/resort7/skew1,201707,849,387,479,"2,369",0:02:30,1
/product/country10/region15/resort7/skew1,201705,858,399,480,"2,608",0:02:52,4
/product/country10/region15/resort7/skew1,201704,914,397,489,"2,934",0:03:00,5
/product/country10/region15/resort7/skew1,201701,"1,148",504,602,"3,754",0:03:18,7
/product/country10/region15/resort7/skew2,201701,823,264,347,"3,169",0:03:52,7
/product/country10/region15/resort7/skew2,201709,"1,598",654,383,"6,664",0:02:59,1
/product/country10/region15/resort7/skew2,201707,"2,165","1,027",609,"8,855",0:03:05,4
