Landing Page,Month,Bounce rate,Avg session duration in mins,Percentage of new sessions,Conversion rate,New Users,Pages per visit,Sessions,Bounces,Pageviews,Transactions
/info/volume32,Sept,19.16%,6,56.61%,0.17%,2296,5.83,"4,056",777,"23,646",7
/info/volume32,June,16.66%,6,48.46%,0.08%,15475,6.01,"31,932","5,320","191,911",27
/info/volume32,April,18.41%,6,50.73%,0.12%,18165,6.31,"35,804","6,592","225,923",43
/info/volume32,Oct,16.77%,6,49.82%,0.18%,3947,6.07,"7,923","1,329","48,093",14
/info/volume32,Feb,25.02%,5,51.61%,0.11%,17033,5.82,"33,001","8,257","192,066",36
/info/volume33,June,31.30%,4,63.79%,0.00%,754,4.78,"1,182",370,"5,650",0
/info/volume33,April,28.18%,4,63.91%,0.00%,533,4.73,834,235,"3,945",0
/info/volume33,Oct,22.16%,5,51.49%,0.11%,11542,5.72,"22,416","4,748","133,901",25
/info/volume33,Aug,30.52%,4,64.09%,0.00%,880,4.32,"1,373",419,"5,931",0
/info/volume33,Sept,35.32%,4,69.33%,0.10%,685,4.1,988,349,"4,051",1
/info/volume33,Feb,26.60%,5,51.92%,0.11%,8783,5.28,"16,918","4,246","98,005",18
/info/volume33,May,33.33%,4,67.71%,0.00%,717,4.54,"1,059",353,"4,808",0
/info/volume33,Jan,28.28%,4,52.24%,0.10%,6767,5.09,"12,953","3,273","74,706",14
/info/volume33,Mar,28.99%,4,53.95%,0.09%,2727,4.71,"5,053","1,309","28,194",5
/info/volume33,July,31.11%,4,62.43%,0.20%,937,4.59,"1,501",467,"6,890",3
/info/volume34,Aug,28.17%,4,53.99%,0.09%,17594,4.72,"32,585","9,179","153,801",29
/info/volume34,Jan,33.35%,4,57.84%,0.07%,23586,4.49,"40,777","13,599","183,089",28
/info/volume34,Mar,22.04%,5,44.43%,0.15%,6113,5.41,"13,760","3,033","74,442",21
/info/volume34,May,24.89%,4,53.92%,0.10%,5553,5.12,"10,298","2,563","52,726",10
/info/volume34,April,25.99%,5,52.53%,0.09%,4033,5.21,"7,677","1,995","39,997",7
/info/volume34,Feb,33.15%,4,54.30%,0.03%,7159,4.65,"13,183","4,370","61,301",4
/info/volume34,Oct,29.52%,4,57.68%,0.09%,29351,4.57,"50,883","15,021","232,535",47
/info/volume34,June,26.65%,4,54.06%,0.06%,7889,4.79,"14,593","3,889","69,900",9
/info/volume34,Sept,33.30%,4,58.51%,0.13%,22678,4.36,"38,762","12,908","169,002",51
/info/volume34,July,27.88%,4,53.83%,0.12%,12142,4.7,"22,555","6,288","106,009",26
/info/volume4,April,15.11%,7,47.44%,0.43%,7633,7.45,"16,090","2,431","119,871",69
/info/volume4,Oct,17.23%,6,48.33%,0.32%,2853,6.64,"5,903","1,017","39,196",19
/info/volume4,Mar,15.25%,7,47.99%,0.43%,7856,7.41,"16,371","2,497","121,309",70
/info/volume4,Sept,16.35%,7,48.17%,0.29%,3623,6.71,"7,521","1,230","50,466",22
/info/volume4,Jan,26.44%,6,50.66%,0.32%,13992,5.94,"27,621","7,303","164,069",89
/info/volume4,Feb,38.68%,4,48.57%,0.29%,15246,4.82,"31,392","12,142","151,309",90
/info/volume4,Aug,15.46%,7,45.68%,0.29%,5744,7,"12,574","1,944","88,018",36
/info/volume4,May,15.75%,7,47.20%,0.39%,8985,7.2,"19,038","2,998","137,074",74
/info/volume4,June,16.74%,7,46.55%,0.40%,8392,6.6,"18,027","3,018","118,978",73
/info/volume4,July,14.88%,7,44.87%,0.32%,8309,7.08,"18,516","2,755","131,093",59
/info/volume5,July,27.00%,4,56.33%,0.08%,8722,4.83,"15,484","4,181","74,788",13
/info/volume5,April,26.83%,4,57.38%,0.06%,3625,4.99,"6,317","1,695","31,522",4
/info/volume5,Sept,27.47%,4,59.30%,0.03%,15233,4.76,"25,690","7,057","122,284",8
/info/volume5,May,25.53%,4,56.27%,0.10%,4461,5.09,"7,928","2,024","40,354",8
/info/volume5,Mar,26.44%,4,54.84%,0.05%,3016,4.94,"5,500","1,454","27,170",3
/info/volume5,Aug,27.97%,4,58.99%,0.06%,12404,4.74,"21,029","5,882","99,677",13
/info/volume5,Oct,26.38%,4,59.32%,0.06%,17851,4.73,"30,091","7,938","142,330",17
/info/volume5,Jan,31.27%,4,59.77%,0.03%,7010,4.75,"11,729","3,668","55,713",4
/info/volume5,June,25.55%,4,55.11%,0.09%,5410,4.94,"9,817","2,508","48,496",9
/info/volume5,Feb,30.17%,4,55.75%,0.05%,2047,4.85,"3,672","1,108","17,809",2
/info/volume6,May,56.03%,3,68.29%,0.00%,1800,3.33,"2,636","1,477","8,778",0
/info/volume6,Oct,30.76%,4,58.63%,0.05%,7692,4.68,"13,121","3,680","62,512",7
/info/volume6,April,57.67%,3,71.21%,0.04%,1625,3.32,"2,282","1,316","7,576",1
/info/volume6,Sept,50.93%,3,59.25%,0.12%,477,3.34,805,410,"2,689",1
/info/volume6,Feb,59.45%,2,67.10%,0.00%,834,3.03,"1,243",739,"3,766",0
/info/volume6,June,54.37%,2,67.29%,0.00%,1485,3.2,"2,207","1,200","7,062",0
/info/volume6,July,50.48%,3,62.61%,0.00%,1430,3.61,"2,284","1,153","8,245",0
/info/volume6,Jan,59.87%,2,68.58%,0.13%,1063,2.96,"1,550",928,"4,588",2
/info/volume6,Aug,52.24%,3,62.48%,0.07%,891,3.42,"1,426",745,"4,877",1
/info/volume6,Mar,57.05%,2,68.88%,0.17%,1182,3.16,"1,716",979,"5,423",3
/info/volume7,July,31.96%,3,56.74%,0.08%,9545,4.48,"16,822","5,376","75,363",14
/info/volume7,Mar,32.81%,4,59.67%,0.08%,6511,4.96,"10,912","3,580","54,124",9
/info/volume7,Aug,37.95%,3,58.80%,0.06%,5240,4.25,"8,912","3,382","37,876",5
/info/volume7,Oct,37.37%,3,63.66%,0.02%,3833,4.18,"6,021","2,250","25,168",1
/info/volume7,Feb,31.76%,4,52.79%,0.07%,7067,5.16,"13,386","4,251","69,072",9
/info/volume7,May,27.84%,4,54.25%,0.11%,11240,4.96,"20,720","5,768","102,771",23
/info/volume7,Jan,34.11%,4,51.12%,0.06%,14004,4.61,"27,393","9,344","126,282",17
/info/volume7,June,29.93%,4,55.70%,0.03%,11324,4.58,"20,331","6,085","93,116",6
/info/volume7,April,31.09%,4,58.11%,0.12%,7196,4.99,"12,384","3,850","61,796",15
/info/volume7,Sept,37.63%,3,58.38%,0.03%,3831,4.36,"6,562","2,469","28,610",2
/info/volume9,Jan,36.73%,4,65.13%,0.13%,10208,4.86,"15,674","5,757","76,176",20
/info/volume9,July,32.89%,4,56.08%,0.08%,9634,4.73,"17,177","5,546","81,459",14
/info/volume9,Oct,40.18%,4,66.61%,0.00%,1588,4.45,"2,384",958,"10,609",0
/info/volume9,Feb,37.74%,4,65.09%,0.07%,10896,4.92,"16,740","6,318","82,361",12
/info/volume9,June,37.03%,4,61.77%,0.08%,7231,4.66,"11,707","4,210","55,843",10
/info/volume9,April,38.74%,3,64.93%,0.02%,8061,4.4,"12,415","4,810","54,626",2
/info/volume9,Aug,37.28%,4,62.24%,0.07%,7350,4.63,"11,809","4,295","55,669",8
/info/volume9,May,37.70%,4,63.67%,0.06%,8385,4.65,"13,168","4,908","62,125",8
/info/volume9,Sept,34.74%,5,63.55%,0.23%,558,4.79,878,305,"4,206",2
/info/volume9,Mar,36.58%,4,63.38%,0.09%,17414,4.74,"27,476","10,051","130,236",26
/product,Sept,16.96%,5,42.16%,0.63%,1347,5.12,"3,195",542,"16,358",20
/product,July,20.00%,5,42.10%,0.40%,2402,5.1,"5,706","1,141","29,101",23
/product,Mar,29.78%,5,47.80%,0.29%,1661,4.8,"3,475","1,035","16,680",10
/product,June,21.60%,5,43.29%,0.37%,2122,4.82,"4,902","1,059","23,628",18
/product,May,21.16%,5,42.11%,0.27%,2020,5.19,"4,797","1,015","24,896",13
/product,Feb,41.64%,4,43.56%,0.22%,2562,4.05,"5,881","2,449","23,818",13
/product,April,16.32%,6,39.99%,0.53%,2500,5.51,"6,251","1,020","34,443",33
/product,Jan,43.10%,4,48.30%,0.23%,3776,3.98,"7,817","3,369","31,112",18
/product,Oct,21.57%,5,45.21%,0.27%,1006,4.77,"2,225",480,"10,613",6
/product,Aug,18.46%,5,43.19%,0.54%,2087,5.23,"4,832",892,"25,271",26
/product/country1/region1/resort2/skew2,Feb,39.67%,4,44.24%,0.66%,803,4.1,"1,815",720,"7,442",12
/product/country1/region1/resort2/skew2,July,31.60%,3,49.94%,0.69%,1155,4.62,"2,313",731,"10,686",16
/product/country1/region1/resort2/skew2,May,37.31%,4,50.55%,0.53%,1050,4.42,"2,077",775,"9,180",11
/product/country1/region1/resort2/skew2,Oct,37.85%,3,58.23%,0.13%,460,4.19,790,299,"3,310",1
/product/country1/region1/resort2/skew2,June,35.05%,4,49.51%,0.83%,1305,4.6,"2,636",924,"12,126",22
/product/country1/region1/resort2/skew2,Aug,33.01%,3,54.56%,0.48%,904,4.16,"1,657",547,"6,893",8
/product/country1/region1/resort2/skew2,Mar,39.40%,3,46.67%,0.54%,687,4.33,"1,472",580,"6,374",8
/product/country1/region1/resort2/skew2,Jan,45.30%,3,48.69%,0.55%,2051,4.02,"4,212","1,908","16,932",23
/product/country1/region1/resort2/skew2,April,50.89%,3,53.77%,0.89%,971,3.66,"1,806",919,"6,610",16
/product/country1/region1/resort2/skew2,Sept,36.86%,3,54.85%,0.30%,741,4.41,"1,351",498,"5,958",4
/product/country1/region1/resort3/skew2,May,38.91%,2,46.76%,0.00%,447,3.54,956,372,"3,384",0
/product/country1/region1/resort3/skew2,April,37.56%,3,49.57%,0.53%,795,4.22,"1,604",593,"6,960",9
/product/country1/region1/resort3/skew2,Mar,42.62%,3,50.25%,0.67%,818,4.07,"1,627",698,"6,648",11
/product/country1/region1/resort3/skew2,Feb,44.90%,3,51.34%,0.58%,709,3.6,"1,381",646,"4,997",8
/product/country1/region1/resort3/skew2,July,39.64%,2,47.18%,0.00%,668,3.82,"1,416",561,"5,409",0
/product/country1/region1/resort3/skew2,Oct,41.79%,3,49.84%,0.49%,876,3.96,"1,758",753,"7,030",9
/product/country1/region1/resort3/skew2,Sept,37.20%,2,45.89%,0.00%,396,3.87,863,321,"3,340",0
/product/country1/region1/resort3/skew2,Jan,39.16%,3,50.68%,0.00%,444,3.83,876,343,"3,355",0
/product/country1/region1/resort3/skew2,Aug,40.12%,2,47.98%,0.00%,665,3.78,"1,386",556,"5,239",0
/product/country1/region1/resort3/skew2,June,39.25%,2,47.12%,0.00%,425,3.62,902,354,"3,265",0
/product/country1/region2/resort1/skew1,July,28.10%,4,36.74%,0.33%,4031,5.41,"10,972","3,083","59,359",36
/product/country1/region2/resort1/skew1,May,29.99%,4,38.30%,0.35%,4103,5.06,"10,714","3,213","54,213",38
/product/country1/region2/resort1/skew1,Sept,28.16%,4,37.84%,0.31%,2217,5.36,"5,859","1,650","31,404",18
/product/country1/region2/resort1/skew1,Jan,30.77%,4,45.08%,0.25%,7122,5.01,"15,798","4,861","79,148",39
/product/country1/region2/resort1/skew1,Aug,25.51%,3,36.48%,0.14%,6171,4.96,"16,914","4,315","83,893",24
/product/country1/region2/resort1/skew1,Mar,24.48%,5,37.82%,0.48%,2226,5.64,"5,886","1,441","33,197",28
/product/country1/region2/resort1/skew1,Feb,27.94%,4,35.71%,0.27%,2996,5.45,"8,390","2,344","45,726",23
/product/country1/region2/resort1/skew1,April,26.75%,4,43.88%,0.40%,3284,5.42,"7,484","2,002","40,563",30
/product/country1/region2/resort1/skew1,Oct,27.99%,4,39.58%,0.44%,1345,5.61,"3,398",951,"19,063",15
/product/country1/region2/resort1/skew1,June,30.57%,4,38.95%,0.27%,5229,4.96,"13,425","4,104","66,588",36
/product/country1/region2/resort1/skew2,June,22.74%,4,39.98%,0.11%,371,4.03,928,211,"3,740",1
/product/country1/region2/resort1/skew2,Sept,27.09%,4,39.80%,0.27%,3593,5.14,"9,028","2,529","46,490",25
/product/country1/region2/resort1/skew2,April,27.12%,4,42.94%,0.12%,350,4.15,815,221,"3,382",1
/product/country1/region2/resort1/skew2,Oct,26.69%,4,38.58%,0.28%,2841,5.04,"7,363","2,013","38,071",20
/product/country1/region2/resort1/skew2,May,25.72%,3,43.84%,0.00%,484,4.05,"1,104",284,"4,471",0
/product/country1/region2/resort1/skew2,July,25.27%,4,40.92%,0.00%,374,4.17,914,231,"3,811",0
/product/country1/region2/resort1/skew2,Mar,28.09%,4,40.31%,0.12%,333,4.37,826,232,"3,610",1
/product/country1/region2/resort1/skew2,Aug,26.10%,4,39.78%,0.23%,1192,4.42,"2,997",817,"14,796",7
/product/country1/region2/resort1/skew2,Feb,26.41%,4,39.64%,0.23%,1217,4.42,"3,070",834,"15,180",7
/product/country1/region2/resort1/skew2,Jan,23.46%,4,43.09%,0.12%,349,4.19,810,190,"3,394",1
/product/country1/region2/resort11/skew1,May,37.32%,3,46.31%,0.00%,577,3.82,"1,246",465,"4,760",0
/product/country1/region2/resort11/skew1,Feb,25.28%,4,39.72%,0.21%,1012,4.36,"2,548",680,"12,437",5
/product/country1/region2/resort11/skew1,April,41.94%,3,53.36%,0.09%,579,3.42,"1,085",455,"3,711",1
/product/country1/region2/resort11/skew1,Aug,35.84%,3,0.00%,0.18%,2408,3.88,"1,130",405,"4,384",2
/product/country1/region2/resort11/skew1,Jan,30.88%,5,51.10%,0.20%,513,4.73,"1,004",310,"4,749",2
/product/country1/region2/resort11/skew1,June,37.75%,3,48.23%,0.09%,557,3.56,"1,155",436,"4,112",1
/product/country1/region2/resort11/skew1,Oct,31.67%,4,0.00%,0.17%,6017,4.09,"1,672",510,"7,503",3
/product/country1/region2/resort11/skew1,Mar,38.35%,4,46.96%,0.25%,371,3.86,790,303,"3,049",2
/product/country1/region2/resort11/skew1,July,36.74%,3,46.58%,0.00%,578,3.64,"1,241",456,"4,517",0
/product/country1/region2/resort11/skew1,Sept,36.17%,4,0.00%,0.14%,6574,3.88,"1,154",411,"4,575",2
/product/country1/region2/resort16/skew1,June,44.46%,3,36.86%,0.27%,1387,3.81,"3,763","1,673","14,337",10
/product/country1/region2/resort16/skew1,Sept,47.04%,3,36.05%,0.19%,774,4.07,"2,147","1,010","8,738",4
/product/country1/region2/resort16/skew1,Oct,47.30%,3,82.52%,0.32%,1026,4.05,"1,243",588,"5,034",4
/product/country1/region2/resort16/skew1,July,47.30%,3,37.15%,0.16%,1676,3.77,"4,512","2,134","17,010",7
/product/country1/region2/resort16/skew1,May,48.64%,3,38.26%,0.20%,1714,3.78,"4,480","2,179","16,934",9
/product/country1/region2/resort16/skew1,Aug,47.45%,3,37.94%,0.20%,1348,3.91,"3,553","1,686","13,892",7
/product/country1/region2/resort16/skew1,Jan,38.29%,5,36.07%,0.43%,1010,4.78,"2,800","1,072","13,384",12
/product/country1/region2/resort16/skew1,Feb,41.40%,5,35.35%,1.06%,736,4.89,"2,082",862,"10,181",22
/product/country1/region2/resort16/skew1,April,48.41%,3,40.03%,0.25%,1257,3.86,"3,140","1,520","12,120",8
/product/country1/region2/resort16/skew1,Mar,43.05%,4,35.94%,0.53%,874,4.36,"2,432","1,047","10,604",13
/product/country1/region2/resort17/skew1,Jan,28.08%,5,39.54%,0.07%,1093,4.87,"2,764",776,"13,461",2
/product/country1/region2/resort17/skew1,May,30.15%,4,42.81%,0.04%,1200,4.46,"2,803",845,"12,501",1
/product/country1/region2/resort17/skew1,Aug,31.07%,4,35.89%,0.08%,855,4.64,"2,382",740,"11,052",2
/product/country1/region2/resort17/skew1,Sept,33.21%,4,36.21%,0.18%,592,4.71,"1,635",543,"7,701",3
/product/country1/region2/resort17/skew1,June,32.40%,3,40.80%,0.12%,1015,4.24,"2,488",806,"10,549",3
/product/country1/region2/resort17/skew1,July,33.39%,4,39.11%,0.33%,1176,4.53,"3,007","1,004","13,622",10
/product/country1/region2/resort17/skew1,April,33.99%,4,43.72%,0.28%,620,4.35,"1,418",482,"6,168",4
/product/country1/region2/resort17/skew1,Oct,33.36%,4,36.61%,0.00%,518,4.68,"1,415",472,"6,622",0
/product/country1/region2/resort17/skew1,Mar,31.11%,4,41.49%,0.09%,480,4.57,"1,157",360,"5,287",1
/product/country1/region2/resort17/skew1,Feb,32.72%,4,40.42%,0.16%,504,4.44,"1,247",408,"5,537",2
/product/country1/region2/resort18/skew2,Aug,27.04%,4,39.80%,0.19%,1054,5.05,"2,648",716,"13,372",5
/product/country1/region2/resort18/skew2,Mar,23.86%,5,39.72%,0.29%,541,5.28,"1,362",325,"7,191",4
/product/country1/region2/resort18/skew2,April,26.76%,4,40.59%,0.16%,751,5.18,"1,850",495,"9,583",3
/product/country1/region2/resort18/skew2,Sept,25.26%,4,39.79%,0.26%,772,5.85,"1,940",490,"11,349",5
/product/country1/region2/resort18/skew2,June,24.40%,4,38.86%,0.08%,970,5.01,"2,496",609,"12,505",2
/product/country1/region2/resort18/skew2,Feb,25.21%,4,38.03%,0.07%,537,5.08,"1,412",356,"7,173",1
/product/country1/region2/resort18/skew2,Jan,23.55%,5,38.43%,0.24%,1131,5.75,"2,943",693,"16,922",7
/product/country1/region2/resort18/skew2,May,28.21%,4,41.96%,0.13%,989,4.63,"2,357",665,"10,913",3
/product/country1/region2/resort18/skew2,July,27.20%,4,42.29%,0.06%,1343,4.74,"3,176",864,"15,054",2
/product/country1/region2/resort18/skew2,Oct,22.39%,4,38.66%,0.57%,544,5.74,"1,407",315,"8,076",8
/product/country1/region2/resort5/skew1,Oct,25.16%,4,39.98%,0.17%,919,5.16,"2,299",584,"11,774",4
/product/country1/region2/resort5/skew1,Mar,25.17%,4,39.96%,0.18%,901,5.24,"2,254",572,"11,721",4
/product/country1/region2/resort5/skew1,Feb,25.27%,4,40.16%,0.18%,909,5.19,"2,264",578,"11,662",4
/product/country1/region2/resort5/skew1,June,39.22%,3,34.12%,0.20%,348,4.12,"1,020",400,"4,202",2
/product/country1/region2/resort5/skew1,Sept,39.98%,4,37.05%,0.23%,329,4.8,888,355,"4,262",2
/product/country1/region2/resort5/skew1,April,28.46%,4,39.84%,0.19%,824,5.04,"2,067",558,"10,510",4
/product/country1/region2/resort5/skew1,May,41.61%,3,34.98%,0.09%,390,4.03,"1,115",464,"4,493",1
/product/country1/region2/resort5/skew1,Aug,39.07%,3,62.73%,0.39%,646,4.22,"1,029",402,"4,342",4
/product/country1/region2/resort5/skew1,July,33.68%,4,30.00%,0.00%,432,4.42,"1,440",485,"6,365",0
/product/country1/region2/resort5/skew1,Jan,38.76%,5,32.57%,0.42%,384,4.93,"1,179",457,"5,812",5
/product/country1/region2/resort5/skew2,July,45.45%,4,31.84%,0.51%,1198,4.22,"3,762","1,710","15,876",19
/product/country1/region2/resort5/skew2,May,50.10%,4,33.49%,0.20%,1014,4.11,"3,028","1,517","12,445",6
/product/country1/region2/resort5/skew2,Feb,42.34%,4,32.90%,0.61%,380,4.8,"1,155",489,"5,544",7
/product/country1/region2/resort5/skew2,Jan,41.68%,5,34.14%,0.31%,435,4.98,"1,274",531,"6,345",4
/product/country1/region2/resort5/skew2,Oct,40.13%,4,35.53%,0.31%,634,4.53,"1,783",735,"7,970",6
/product/country1/region2/resort5/skew2,Mar,42.26%,5,29.70%,0.47%,501,4.87,"1,687",713,"8,216",8
/product/country1/region2/resort5/skew2,Aug,48.37%,3,35.03%,0.12%,848,3.82,"2,421","1,171","9,248",3
/product/country1/region2/resort5/skew2,Sept,52.33%,3,36.14%,0.13%,536,3.76,"1,483",776,"5,576",2
/product/country1/region2/resort5/skew2,April,45.08%,4,32.04%,0.64%,654,4.38,"2,041",920,"8,940",13
/product/country1/region2/resort5/skew2,June,46.93%,3,34.34%,0.38%,911,4.03,"2,653","1,245","10,692",10
/product/country1/region2/resort6/skew1,Jan,45.03%,4,39.01%,0.60%,1232,4.5,"3,158","1,422","14,211",19
/product/country1/region2/resort6/skew1,Oct,44.91%,4,34.72%,0.41%,681,4.41,"1,962",889,"8,527",8
/product/country1/region2/resort6/skew1,June,47.93%,3,36.01%,0.52%,556,3.87,"1,544",740,"5,975",8
/product/country1/region2/resort6/skew1,July,46.16%,3,33.75%,0.37%,541,4.09,"1,603",740,"6,556",6
/product/country1/region2/resort6/skew1,Mar,47.57%,3,36.45%,0.21%,511,3.97,"1,402",667,"5,566",3
/product/country1/region2/resort6/skew1,May,42.49%,4,32.72%,0.38%,425,4.52,"1,299",552,"5,871",5
/product/country1/region2/resort6/skew1,Aug,46.53%,3,28.22%,0.19%,447,4.01,"1,584",737,"6,352",3
/product/country1/region2/resort6/skew1,Sept,44.87%,3,27.38%,0.18%,299,4.43,"1,092",490,"4,838",2
/product/country1/region2/resort6/skew1,Feb,47.38%,4,37.50%,0.08%,486,4.19,"1,296",614,"5,430",1
/product/country1/region2/resort6/skew1,April,47.26%,4,37.55%,0.44%,514,4.14,"1,369",647,"5,668",6
/product/country1/region2/resort9/skew2,Feb,44.58%,4,33.45%,0.34%,1893,4.51,"5,659","2,523","25,522",19
/product/country1/region2/resort9/skew2,July,38.46%,4,40.44%,0.28%,2932,4.79,"7,250","2,788","34,728",20
/product/country1/region2/resort9/skew2,June,35.28%,3,39.53%,0.12%,3202,4.57,"8,101","2,858","37,022",10
/product/country1/region2/resort9/skew2,Jan,40.91%,5,11.95%,0.51%,1190,5.29,"9,957","4,073","52,673",51
/product/country1/region2/resort9/skew2,Aug,36.83%,3,41.56%,0.13%,2925,4.53,"7,038","2,592","31,882",9
/product/country1/region2/resort9/skew2,Sept,39.56%,4,39.78%,0.23%,1881,4.9,"4,729","1,871","23,172",11
/product/country1/region2/resort9/skew2,Oct,36.94%,4,38.95%,0.22%,1081,4.93,"2,775","1,025","13,681",6
/product/country1/region2/resort9/skew2,April,41.07%,4,42.19%,0.16%,2813,4.36,"6,667","2,738","29,068",11
/product/country1/region2/resort9/skew2,May,41.78%,4,37.96%,0.16%,2554,4.45,"6,728","2,811","29,940",11
/product/country1/region2/resort9/skew2,Mar,42.43%,4,36.83%,0.30%,1694,4.87,"4,600","1,952","22,402",14
/product/country10/region1/resort1/area3/skew1,Sept,47.78%,2,50.70%,0.25%,1406,3.69,"2,773","1,325","10,232",7
/product/country10/region1/resort1/area3/skew1,Feb,44.67%,3,50.46%,0.48%,1255,3.92,"2,487","1,111","9,749",12
/product/country10/region1/resort1/area3/skew1,Mar,46.32%,2,57.40%,0.18%,1637,3.61,"2,852","1,321","10,296",5
/product/country10/region1/resort1/area3/skew1,May,48.80%,3,45.77%,0.51%,2055,3.96,"4,490","2,191","17,780",23
/product/country10/region1/resort1/area3/skew1,June,33.87%,4,26.33%,0.29%,2474,5.73,"9,395","3,182","53,833",27
/product/country10/region1/resort1/area3/skew1,Aug,44.27%,2,45.35%,0.27%,2016,3.73,"4,445","1,968","16,580",12
/product/country10/region1/resort1/area3/skew1,Jan,38.96%,3,47.74%,0.24%,1985,4.38,"4,158","1,620","18,212",10
/product/country10/region1/resort1/area3/skew1,Oct,33.68%,3,49.05%,0.24%,804,4.46,"1,639",552,"7,310",4
/product/country10/region1/resort1/area3/skew1,July,47.49%,3,46.22%,0.27%,2410,3.67,"5,214","2,476","19,135",14
/product/country10/region1/resort1/area3/skew1,April,52.07%,3,39.74%,0.46%,2233,3.7,"5,619","2,926","20,790",26
/product/country10/region1/resort1/area3/skew2,Aug,52.59%,2,45.07%,0.41%,653,3.12,"1,449",762,"4,521",6
/product/country10/region1/resort1/area3/skew2,Mar,36.39%,3,46.16%,0.37%,373,3.97,808,294,"3,208",3
/product/country10/region1/resort1/area3/skew2,June,50.32%,2,47.57%,0.42%,674,3.36,"1,417",713,"4,761",6
/product/country10/region1/resort1/area3/skew2,Oct,40.26%,2,63.28%,0.21%,591,3.57,934,376,"3,334",2
/product/country10/region1/resort1/area3/skew2,July,47.68%,3,47.43%,0.31%,776,3.51,"1,636",780,"5,742",5
/product/country10/region1/resort1/area3/skew2,Feb,47.26%,3,44.18%,0.37%,1417,3.74,"3,208","1,510","12,376",12
/product/country10/region1/resort1/area3/skew2,May,45.21%,4,43.95%,1.09%,767,4.29,"1,745",789,"7,486",19
/product/country10/region1/resort1/area3/skew2,April,55.00%,3,51.53%,0.61%,757,3.51,"1,469",808,"5,156",9
/product/country10/region1/resort1/area3/skew2,Sept,48.28%,2,51.45%,0.09%,569,3.34,"1,106",534,"3,694",1
/product/country10/region1/resort1/area3/skew2,Jan,36.71%,3,44.28%,0.31%,573,4.14,"1,294",475,"5,357",4
/product/country10/region1/resort1/area4/skew1,Sept,46.34%,3,47.81%,0.45%,766,3.68,"1,601",748,"5,988",7
/product/country10/region1/resort1/area4/skew1,Aug,37.32%,3,50.73%,0.10%,522,3.75,"1,029",384,"3,859",1
/product/country10/region1/resort1/area4/skew1,Mar,31.33%,4,43.22%,0.11%,389,3.86,900,282,"3,474",1
/product/country10/region1/resort1/area4/skew1,July,35.26%,3,47.02%,0.09%,528,3.64,"1,123",396,"4,088",1
/product/country10/region1/resort1/area4/skew1,Feb,41.46%,3,48.15%,0.28%,586,3.7,"1,217",518,"4,517",3
/product/country10/region1/resort1/area4/skew1,April,38.07%,3,46.95%,0.25%,561,3.8,"1,194",467,"4,547",3
/product/country10/region1/resort1/area4/skew1,June,32.96%,3,45.53%,0.23%,402,3.95,883,291,"3,488",2
/product/country10/region1/resort1/area4/skew1,Jan,30.02%,4,52.81%,0.11%,489,3.93,926,278,"3,639",1
/product/country10/region1/resort1/area4/skew1,Oct,36.61%,3,47.36%,0.23%,535,3.83,"1,130",427,"4,329",3
/product/country10/region1/resort1/area4/skew1,May,37.95%,3,47.16%,0.00%,415,3.66,880,334,"3,221",0
/product/country10/region10/resort2/skew1,July,19.74%,3,47.14%,0.00%,757,4.53,"1,606",317,"7,275",0
/product/country10/region10/resort2/skew1,Feb,25.91%,3,50.61%,0.06%,873,4.54,"1,725",447,"7,832",1
/product/country10/region10/resort2/skew1,June,22.09%,3,48.59%,0.06%,759,4.25,"1,562",345,"6,639",1
